,Unnamed: 0,ID,economy,wbcodev2,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period
5914,5914,MNG2020,Mongolia,MNG,East Asia & Pacific,Lower middle income,2020,82.5,100,Yes,Yes,Yes,Yes,2017-2021
5915,5915,MNG2021,Mongolia,MNG,East Asia & Pacific,Lower middle income,2021,82.5,100,Yes,Yes,Yes,Yes,2017-2021
5917,5917,MOZ1972,Mozambique,MOZ,Sub-Saharan Africa,Low income,1972,33.8,0,No,No,No,No,1972-1976
5918,5918,MOZ1973,Mozambique,MOZ,Sub-Saharan Africa,Low income,1973,33.8,0,No,No,No,No,1972-1976
5919,5919,MOZ1974,Mozambique,MOZ,Sub-Saharan Africa,Low income,1974,33.8,0,No,No,No,No,1972-1976
5920,5920,MOZ1975,Mozambique,MOZ,Sub-Saharan Africa,Low income,1975,33.8,0,No,No,No,No,1972-1976
5921,5921,MOZ1976,Mozambique,MOZ,Sub-Saharan Africa,Low income,1976,33.8,0,No,No,No,No,1972-1976
5922,5922,MOZ1977,Mozambique,MOZ,Sub-Saharan Africa,Low income,1977,33.8,0,No,No,No,No,1977-1981
5923,5923,MOZ1978,Mozambique,MOZ,Sub-Saharan Africa,Low income,1978,33.8,0,No,No,No,No,1977-1981
5924,5924,MOZ1979,Mozambique,MOZ,Sub-Saharan Africa,Low income,1979,36.3,0,No,No,No,No,1977-1981
5925,5925,MOZ1980,Mozambique,MOZ,Sub-Saharan Africa,Low income,1980,36.3,0,No,No,No,No,1977-1981
5926,5926,MOZ1981,Mozambique,MOZ,Sub-Saharan Africa,Low income,1981,36.3,0,No,No,No,No,1977-1981
5927,5927,MOZ1982,Mozambique,MOZ,Sub-Saharan Africa,Low income,1982,36.3,0,No,No,No,No,1982-1986
5928,5928,MOZ1983,Mozambique,MOZ,Sub-Saharan Africa,Low income,1983,36.3,0,No,No,No,No,1982-1986
5929,5929,MOZ1984,Mozambique,MOZ,Sub-Saharan Africa,Low income,1984,36.3,0,No,No,No,No,1982-1986
5930,5930,MOZ1985,Mozambique,MOZ,Sub-Saharan Africa,Low income,1985,36.3,0,No,No,No,No,1982-1986
5931,5931,MOZ1986,Mozambique,MOZ,Sub-Saharan Africa,Low income,1986,36.3,0,No,No,No,No,1982-1986
5932,5932,MOZ1987,Mozambique,MOZ,Sub-Saharan Africa,Low income,1987,38.8,0,No,No,No,No,1987-1991
5933,5933,MOZ1988,Mozambique,MOZ,Sub-Saharan Africa,Low income,1988,38.8,0,No,No,No,No,1987-1991
5934,5934,MOZ1989,Mozambique,MOZ,Sub-Saharan Africa,Low income,1989,38.8,0,No,No,No,No,1987-1991
5935,5935,MOZ1990,Mozambique,MOZ,Sub-Saharan Africa,Low income,1990,38.8,0,No,No,No,No,1987-1991
5936,5936,MOZ1991,Mozambique,MOZ,Sub-Saharan Africa,Low income,1991,38.8,0,No,No,No,No,1987-1991
5937,5937,MOZ1992,Mozambique,MOZ,Sub-Saharan Africa,Low income,1992,38.8,0,No,No,No,No,1992-1996
5938,5938,MOZ1993,Mozambique,MOZ,Sub-Saharan Africa,Low income,1993,38.8,0,No,No,No,No,1992-1996
5939,5939,MOZ1994,Mozambique,MOZ,Sub-Saharan Africa,Low income,1994,38.8,0,No,No,No,No,1992-1996
5940,5940,MOZ1995,Mozambique,MOZ,Sub-Saharan Africa,Low income,1995,38.8,0,No,No,No,No,1992-1996
5941,5941,MOZ1996,Mozambique,MOZ,Sub-Saharan Africa,Low income,1996,38.8,0,No,No,No,No,1992-1996
5942,5942,MOZ1997,Mozambique,MOZ,Sub-Saharan Africa,Low income,1997,38.8,0,No,No,No,No,1997-2001
5943,5943,MOZ1998,Mozambique,MOZ,Sub-Saharan Africa,Low income,1998,38.8,0,No,No,No,No,1997-2001
5944,5944,MOZ1999,Mozambique,MOZ,Sub-Saharan Africa,Low income,1999,38.8,0,No,No,No,No,1997-2001
5945,5945,MOZ2000,Mozambique,MOZ,Sub-Saharan Africa,Low income,2000,38.8,0,No,No,No,No,1997-2001
5946,5946,MOZ2001,Mozambique,MOZ,Sub-Saharan Africa,Low income,2001,38.8,0,No,No,No,No,1997-2001
5947,5947,MOZ2002,Mozambique,MOZ,Sub-Saharan Africa,Low income,2002,38.8,0,No,No,No,No,2002-2006
5948,5948,MOZ2003,Mozambique,MOZ,Sub-Saharan Africa,Low income,2003,38.8,0,No,No,No,No,2002-2006
5949,5949,MOZ2004,Mozambique,MOZ,Sub-Saharan Africa,Low income,2004,38.8,0,No,No,No,No,2002-2006
5950,5950,MOZ2005,Mozambique,MOZ,Sub-Saharan Africa,Low income,2005,38.8,0,No,No,No,No,2002-2006
5951,5951,MOZ2006,Mozambique,MOZ,Sub-Saharan Africa,Low income,2006,59.4,75,Yes,Yes,Yes,No,2002-2006
5952,5952,MOZ2007,Mozambique,MOZ,Sub-Saharan Africa,Low income,2007,59.4,75,Yes,Yes,Yes,No,2007-2011
5953,5953,MOZ2008,Mozambique,MOZ,Sub-Saharan Africa,Low income,2008,59.4,75,Yes,Yes,Yes,No,2007-2011
5954,5954,MOZ2009,Mozambique,MOZ,Sub-Saharan Africa,Low income,2009,76.9,75,Yes,Yes,Yes,No,2007-2011
5955,5955,MOZ2010,Mozambique,MOZ,Sub-Saharan Africa,Low income,2010,76.9,75,Yes,Yes,Yes,No,2007-2011
5956,5956,MOZ2011,Mozambique,MOZ,Sub-Saharan Africa,Low income,2011,79.4,75,Yes,Yes,Yes,No,2007-2011
5957,5957,MOZ2012,Mozambique,MOZ,Sub-Saharan Africa,Low income,2012,79.4,75,Yes,Yes,Yes,No,2012-2016
5958,5958,MOZ2013,Mozambique,MOZ,Sub-Saharan Africa,Low income,2013,79.4,75,Yes,Yes,Yes,No,2012-2016
5959,5959,MOZ2014,Mozambique,MOZ,Sub-Saharan Africa,Low income,2014,79.4,75,Yes,Yes,Yes,No,2012-2016
5960,5960,MOZ2015,Mozambique,MOZ,Sub-Saharan Africa,Low income,2015,79.4,75,Yes,Yes,Yes,No,2012-2016
5961,5961,MOZ2016,Mozambique,MOZ,Sub-Saharan Africa,Low income,2016,79.4,75,Yes,Yes,Yes,No,2012-2016
5962,5962,MOZ2017,Mozambique,MOZ,Sub-Saharan Africa,Low income,2017,79.4,75,Yes,Yes,Yes,No,2017-2021
5963,5963,MOZ2018,Mozambique,MOZ,Sub-Saharan Africa,Low income,2018,79.4,75,Yes,Yes,Yes,No,2017-2021
5964,5964,MOZ2019,Mozambique,MOZ,Sub-Saharan Africa,Low income,2019,82.5,100,Yes,Yes,Yes,Yes,2017-2021
5965,5965,MOZ2020,Mozambique,MOZ,Sub-Saharan Africa,Low income,2020,82.5,100,Yes,Yes,Yes,Yes,2017-2021
5966,5966,MOZ2021,Mozambique,MOZ,Sub-Saharan Africa,Low income,2021,82.5,100,Yes,Yes,Yes,Yes,2017-2021
5968,5968,MRT1972,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1972,39.4,75,Yes,Yes,Yes,No,1972-1976
5969,5969,MRT1973,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1973,39.4,75,Yes,Yes,Yes,No,1972-1976
5970,5970,MRT1974,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1974,39.4,75,Yes,Yes,Yes,No,1972-1976
5971,5971,MRT1975,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1975,41.9,75,Yes,Yes,Yes,No,1972-1976
5972,5972,MRT1976,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1976,41.9,75,Yes,Yes,Yes,No,1972-1976
5973,5973,MRT1977,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1977,41.9,75,Yes,Yes,Yes,No,1977-1981
5974,5974,MRT1978,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1978,41.9,75,Yes,Yes,Yes,No,1977-1981
5975,5975,MRT1979,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1979,41.9,75,Yes,Yes,Yes,No,1977-1981
5976,5976,MRT1980,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1980,41.9,75,Yes,Yes,Yes,No,1977-1981
5977,5977,MRT1981,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1981,38.8,75,Yes,Yes,Yes,No,1977-1981
5978,5978,MRT1982,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1982,38.8,75,Yes,Yes,Yes,No,1982-1986
5979,5979,MRT1983,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1983,38.8,75,Yes,Yes,Yes,No,1982-1986
5980,5980,MRT1984,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1984,38.8,75,Yes,Yes,Yes,No,1982-1986
5981,5981,MRT1985,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1985,38.8,75,Yes,Yes,Yes,No,1982-1986
5982,5982,MRT1986,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1986,38.8,75,Yes,Yes,Yes,No,1982-1986
5983,5983,MRT1987,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1987,38.8,75,Yes,Yes,Yes,No,1987-1991
5984,5984,MRT1988,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1988,38.8,75,Yes,Yes,Yes,No,1987-1991
5985,5985,MRT1989,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1989,38.8,75,Yes,Yes,Yes,No,1987-1991
5986,5986,MRT1990,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1990,38.8,75,Yes,Yes,Yes,No,1987-1991
5987,5987,MRT1991,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1991,38.8,75,Yes,Yes,Yes,No,1987-1991
5988,5988,MRT1992,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1992,38.8,75,Yes,Yes,Yes,No,1992-1996
5989,5989,MRT1993,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1993,38.8,75,Yes,Yes,Yes,No,1992-1996
5990,5990,MRT1994,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1994,38.8,75,Yes,Yes,Yes,No,1992-1996
5991,5991,MRT1995,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1995,38.8,75,Yes,Yes,Yes,No,1992-1996
5992,5992,MRT1996,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1996,38.8,75,Yes,Yes,Yes,No,1992-1996
5993,5993,MRT1997,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1997,38.8,75,Yes,Yes,Yes,No,1997-2001
5994,5994,MRT1998,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1998,38.8,75,Yes,Yes,Yes,No,1997-2001
5995,5995,MRT1999,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1999,38.8,75,Yes,Yes,Yes,No,1997-2001
5996,5996,MRT2000,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2000,38.8,75,Yes,Yes,Yes,No,1997-2001
5997,5997,MRT2001,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2001,38.8,75,Yes,Yes,Yes,No,1997-2001
5998,5998,MRT2002,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2002,38.8,75,Yes,Yes,Yes,No,2002-2006
5999,5999,MRT2003,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2003,38.8,75,Yes,Yes,Yes,No,2002-2006
6000,6000,MRT2004,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2004,38.8,75,Yes,Yes,Yes,No,2002-2006
6001,6001,MRT2005,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2005,38.8,75,Yes,Yes,Yes,No,2002-2006
6002,6002,MRT2006,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2006,41.9,75,Yes,Yes,Yes,No,2002-2006
6003,6003,MRT2007,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2007,41.9,75,Yes,Yes,Yes,No,2007-2011
6004,6004,MRT2008,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2008,41.9,75,Yes,Yes,Yes,No,2007-2011
6005,6005,MRT2009,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2009,41.9,75,Yes,Yes,Yes,No,2007-2011
6006,6006,MRT2010,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2010,41.9,75,Yes,Yes,Yes,No,2007-2011
6007,6007,MRT2011,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2011,41.9,75,Yes,Yes,Yes,No,2007-2011
6008,6008,MRT2012,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2012,41.9,75,Yes,Yes,Yes,No,2012-2016
6009,6009,MRT2013,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2013,41.9,75,Yes,Yes,Yes,No,2012-2016
6010,6010,MRT2014,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2014,41.9,75,Yes,Yes,Yes,No,2012-2016
6011,6011,MRT2015,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2015,41.9,75,Yes,Yes,Yes,No,2012-2016
6012,6012,MRT2016,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2016,48.1,75,Yes,Yes,Yes,No,2012-2016
6013,6013,MRT2017,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2017,48.1,75,Yes,Yes,Yes,No,2017-2021
6014,6014,MRT2018,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2018,48.1,75,Yes,Yes,Yes,No,2017-2021
6015,6015,MRT2019,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2019,48.1,75,Yes,Yes,Yes,No,2017-2021
6016,6016,MRT2020,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2020,48.1,75,Yes,Yes,Yes,No,2017-2021
6017,6017,MRT2021,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2021,48.1,75,Yes,Yes,Yes,No,2017-2021
6019,6019,MUS1972,Mauritius,MUS,Sub-Saharan Africa,High income,1972,46.3,75,Yes,Yes,Yes,No,1972-1976
6020,6020,MUS1973,Mauritius,MUS,Sub-Saharan Africa,High income,1973,46.3,75,Yes,Yes,Yes,No,1972-1976
6021,6021,MUS1974,Mauritius,MUS,Sub-Saharan Africa,High income,1974,46.3,75,Yes,Yes,Yes,No,1972-1976
6022,6022,MUS1975,Mauritius,MUS,Sub-Saharan Africa,High income,1975,46.3,75,Yes,Yes,Yes,No,1972-1976
6023,6023,MUS1976,Mauritius,MUS,Sub-Saharan Africa,High income,1976,46.3,75,Yes,Yes,Yes,No,1972-1976
6024,6024,MUS1977,Mauritius,MUS,Sub-Saharan Africa,High income,1977,46.3,75,Yes,Yes,Yes,No,1977-1981
6025,6025,MUS1978,Mauritius,MUS,Sub-Saharan Africa,High income,1978,52.5,75,Yes,Yes,Yes,No,1977-1981
6026,6026,MUS1979,Mauritius,MUS,Sub-Saharan Africa,High income,1979,52.5,75,Yes,Yes,Yes,No,1977-1981
6027,6027,MUS1980,Mauritius,MUS,Sub-Saharan Africa,High income,1980,52.5,75,Yes,Yes,Yes,No,1977-1981
6028,6028,MUS1981,Mauritius,MUS,Sub-Saharan Africa,High income,1981,57.5,75,Yes,Yes,Yes,No,1977-1981
6029,6029,MUS1982,Mauritius,MUS,Sub-Saharan Africa,High income,1982,63.1,75,Yes,Yes,Yes,No,1982-1986
6030,6030,MUS1983,Mauritius,MUS,Sub-Saharan Africa,High income,1983,63.1,75,Yes,Yes,Yes,No,1982-1986
6031,6031,MUS1984,Mauritius,MUS,Sub-Saharan Africa,High income,1984,63.1,75,Yes,Yes,Yes,No,1982-1986
6032,6032,MUS1985,Mauritius,MUS,Sub-Saharan Africa,High income,1985,63.1,75,Yes,Yes,Yes,No,1982-1986
6033,6033,MUS1986,Mauritius,MUS,Sub-Saharan Africa,High income,1986,63.1,75,Yes,Yes,Yes,No,1982-1986
6034,6034,MUS1987,Mauritius,MUS,Sub-Saharan Africa,High income,1987,63.1,75,Yes,Yes,Yes,No,1987-1991
6035,6035,MUS1988,Mauritius,MUS,Sub-Saharan Africa,High income,1988,63.1,75,Yes,Yes,Yes,No,1987-1991
6036,6036,MUS1989,Mauritius,MUS,Sub-Saharan Africa,High income,1989,63.1,75,Yes,Yes,Yes,No,1987-1991
6037,6037,MUS1990,Mauritius,MUS,Sub-Saharan Africa,High income,1990,63.1,75,Yes,Yes,Yes,No,1987-1991
6038,6038,MUS1991,Mauritius,MUS,Sub-Saharan Africa,High income,1991,63.1,75,Yes,Yes,Yes,No,1987-1991
6039,6039,MUS1992,Mauritius,MUS,Sub-Saharan Africa,High income,1992,63.1,75,Yes,Yes,Yes,No,1992-1996
6040,6040,MUS1993,Mauritius,MUS,Sub-Saharan Africa,High income,1993,63.1,75,Yes,Yes,Yes,No,1992-1996
6041,6041,MUS1994,Mauritius,MUS,Sub-Saharan Africa,High income,1994,63.1,75,Yes,Yes,Yes,No,1992-1996
6042,6042,MUS1995,Mauritius,MUS,Sub-Saharan Africa,High income,1995,63.1,75,Yes,Yes,Yes,No,1992-1996
6043,6043,MUS1996,Mauritius,MUS,Sub-Saharan Africa,High income,1996,63.1,75,Yes,Yes,Yes,No,1992-1996
6044,6044,MUS1997,Mauritius,MUS,Sub-Saharan Africa,High income,1997,63.1,75,Yes,Yes,Yes,No,1997-2001
6045,6045,MUS1998,Mauritius,MUS,Sub-Saharan Africa,High income,1998,63.1,75,Yes,Yes,Yes,No,1997-2001
6046,6046,MUS1999,Mauritius,MUS,Sub-Saharan Africa,High income,1999,65.6,75,Yes,Yes,Yes,No,1997-2001
6047,6047,MUS2000,Mauritius,MUS,Sub-Saharan Africa,High income,2000,71.9,75,Yes,Yes,Yes,No,1997-2001
6048,6048,MUS2001,Mauritius,MUS,Sub-Saharan Africa,High income,2001,71.9,75,Yes,Yes,Yes,No,1997-2001
6049,6049,MUS2002,Mauritius,MUS,Sub-Saharan Africa,High income,2002,71.9,75,Yes,Yes,Yes,No,2002-2006
6050,6050,MUS2003,Mauritius,MUS,Sub-Saharan Africa,High income,2003,71.9,75,Yes,Yes,Yes,No,2002-2006
6051,6051,MUS2004,Mauritius,MUS,Sub-Saharan Africa,High income,2004,71.9,75,Yes,Yes,Yes,No,2002-2006
6052,6052,MUS2005,Mauritius,MUS,Sub-Saharan Africa,High income,2005,71.9,75,Yes,Yes,Yes,No,2002-2006
6053,6053,MUS2006,Mauritius,MUS,Sub-Saharan Africa,High income,2006,71.9,75,Yes,Yes,Yes,No,2002-2006
6054,6054,MUS2007,Mauritius,MUS,Sub-Saharan Africa,High income,2007,71.9,75,Yes,Yes,Yes,No,2007-2011
6055,6055,MUS2008,Mauritius,MUS,Sub-Saharan Africa,High income,2008,71.9,75,Yes,Yes,Yes,No,2007-2011
6056,6056,MUS2009,Mauritius,MUS,Sub-Saharan Africa,High income,2009,71.9,75,Yes,Yes,Yes,No,2007-2011
6057,6057,MUS2010,Mauritius,MUS,Sub-Saharan Africa,High income,2010,86.3,100,Yes,Yes,Yes,Yes,2007-2011
6058,6058,MUS2011,Mauritius,MUS,Sub-Saharan Africa,High income,2011,86.3,100,Yes,Yes,Yes,Yes,2007-2011
6059,6059,MUS2012,Mauritius,MUS,Sub-Saharan Africa,High income,2012,86.3,100,Yes,Yes,Yes,Yes,2012-2016
6060,6060,MUS2013,Mauritius,MUS,Sub-Saharan Africa,High income,2013,86.3,100,Yes,Yes,Yes,Yes,2012-2016
6061,6061,MUS2014,Mauritius,MUS,Sub-Saharan Africa,High income,2014,89.4,100,Yes,Yes,Yes,Yes,2012-2016
6062,6062,MUS2015,Mauritius,MUS,Sub-Saharan Africa,High income,2015,89.4,100,Yes,Yes,Yes,Yes,2012-2016
6063,6063,MUS2016,Mauritius,MUS,Sub-Saharan Africa,High income,2016,89.4,100,Yes,Yes,Yes,Yes,2012-2016
6064,6064,MUS2017,Mauritius,MUS,Sub-Saharan Africa,High income,2017,91.9,100,Yes,Yes,Yes,Yes,2017-2021
6065,6065,MUS2018,Mauritius,MUS,Sub-Saharan Africa,High income,2018,91.9,100,Yes,Yes,Yes,Yes,2017-2021
6066,6066,MUS2019,Mauritius,MUS,Sub-Saharan Africa,High income,2019,91.9,100,Yes,Yes,Yes,Yes,2017-2021
6067,6067,MUS2020,Mauritius,MUS,Sub-Saharan Africa,High income,2020,91.9,100,Yes,Yes,Yes,Yes,2017-2021
6068,6068,MUS2021,Mauritius,MUS,Sub-Saharan Africa,High income,2021,91.9,100,Yes,Yes,Yes,Yes,2017-2021
6070,6070,MWI1972,Malawi,MWI,Sub-Saharan Africa,Low income,1972,42.5,75,Yes,Yes,Yes,No,1972-1976
6071,6071,MWI1973,Malawi,MWI,Sub-Saharan Africa,Low income,1973,42.5,75,Yes,Yes,Yes,No,1972-1976
6072,6072,MWI1974,Malawi,MWI,Sub-Saharan Africa,Low income,1974,42.5,75,Yes,Yes,Yes,No,1972-1976
6073,6073,MWI1975,Malawi,MWI,Sub-Saharan Africa,Low income,1975,42.5,75,Yes,Yes,Yes,No,1972-1976
6074,6074,MWI1976,Malawi,MWI,Sub-Saharan Africa,Low income,1976,42.5,75,Yes,Yes,Yes,No,1972-1976
6075,6075,MWI1977,Malawi,MWI,Sub-Saharan Africa,Low income,1977,42.5,75,Yes,Yes,Yes,No,1977-1981
6076,6076,MWI1978,Malawi,MWI,Sub-Saharan Africa,Low income,1978,42.5,75,Yes,Yes,Yes,No,1977-1981
6077,6077,MWI1979,Malawi,MWI,Sub-Saharan Africa,Low income,1979,42.5,75,Yes,Yes,Yes,No,1977-1981
6078,6078,MWI1980,Malawi,MWI,Sub-Saharan Africa,Low income,1980,42.5,75,Yes,Yes,Yes,No,1977-1981
6079,6079,MWI1981,Malawi,MWI,Sub-Saharan Africa,Low income,1981,42.5,75,Yes,Yes,Yes,No,1977-1981
6080,6080,MWI1982,Malawi,MWI,Sub-Saharan Africa,Low income,1982,42.5,75,Yes,Yes,Yes,No,1982-1986
6081,6081,MWI1983,Malawi,MWI,Sub-Saharan Africa,Low income,1983,42.5,75,Yes,Yes,Yes,No,1982-1986
6082,6082,MWI1984,Malawi,MWI,Sub-Saharan Africa,Low income,1984,42.5,75,Yes,Yes,Yes,No,1982-1986
6083,6083,MWI1985,Malawi,MWI,Sub-Saharan Africa,Low income,1985,42.5,75,Yes,Yes,Yes,No,1982-1986
6084,6084,MWI1986,Malawi,MWI,Sub-Saharan Africa,Low income,1986,42.5,75,Yes,Yes,Yes,No,1982-1986
6085,6085,MWI1987,Malawi,MWI,Sub-Saharan Africa,Low income,1987,42.5,75,Yes,Yes,Yes,No,1987-1991
6086,6086,MWI1988,Malawi,MWI,Sub-Saharan Africa,Low income,1988,42.5,75,Yes,Yes,Yes,No,1987-1991
6087,6087,MWI1989,Malawi,MWI,Sub-Saharan Africa,Low income,1989,42.5,75,Yes,Yes,Yes,No,1987-1991
6088,6088,MWI1990,Malawi,MWI,Sub-Saharan Africa,Low income,1990,42.5,75,Yes,Yes,Yes,No,1987-1991
6089,6089,MWI1991,Malawi,MWI,Sub-Saharan Africa,Low income,1991,42.5,75,Yes,Yes,Yes,No,1987-1991
6090,6090,MWI1992,Malawi,MWI,Sub-Saharan Africa,Low income,1992,42.5,75,Yes,Yes,Yes,No,1992-1996
6091,6091,MWI1993,Malawi,MWI,Sub-Saharan Africa,Low income,1993,42.5,75,Yes,Yes,Yes,No,1992-1996
6092,6092,MWI1994,Malawi,MWI,Sub-Saharan Africa,Low income,1994,42.5,75,Yes,Yes,Yes,No,1992-1996
6093,6093,MWI1995,Malawi,MWI,Sub-Saharan Africa,Low income,1995,45.0,75,Yes,Yes,Yes,No,1992-1996
6094,6094,MWI1996,Malawi,MWI,Sub-Saharan Africa,Low income,1996,45.0,75,Yes,Yes,Yes,No,1992-1996
6095,6095,MWI1997,Malawi,MWI,Sub-Saharan Africa,Low income,1997,45.0,75,Yes,Yes,Yes,No,1997-2001
6096,6096,MWI1998,Malawi,MWI,Sub-Saharan Africa,Low income,1998,45.0,75,Yes,Yes,Yes,No,1997-2001
6097,6097,MWI1999,Malawi,MWI,Sub-Saharan Africa,Low income,1999,45.0,75,Yes,Yes,Yes,No,1997-2001
6098,6098,MWI2000,Malawi,MWI,Sub-Saharan Africa,Low income,2000,45.0,75,Yes,Yes,Yes,No,1997-2001
6099,6099,MWI2001,Malawi,MWI,Sub-Saharan Africa,Low income,2001,56.9,75,Yes,Yes,Yes,No,1997-2001
6100,6100,MWI2002,Malawi,MWI,Sub-Saharan Africa,Low income,2002,56.9,75,Yes,Yes,Yes,No,2002-2006
6101,6101,MWI2003,Malawi,MWI,Sub-Saharan Africa,Low income,2003,56.9,75,Yes,Yes,Yes,No,2002-2006
6102,6102,MWI2004,Malawi,MWI,Sub-Saharan Africa,Low income,2004,56.9,75,Yes,Yes,Yes,No,2002-2006
6103,6103,MWI2005,Malawi,MWI,Sub-Saharan Africa,Low income,2005,56.9,75,Yes,Yes,Yes,No,2002-2006
6104,6104,MWI2006,Malawi,MWI,Sub-Saharan Africa,Low income,2006,60.0,75,Yes,Yes,Yes,No,2002-2006
6105,6105,MWI2007,Malawi,MWI,Sub-Saharan Africa,Low income,2007,60.0,75,Yes,Yes,Yes,No,2007-2011
6106,6106,MWI2008,Malawi,MWI,Sub-Saharan Africa,Low income,2008,62.5,75,Yes,Yes,Yes,No,2007-2011
6107,6107,MWI2009,Malawi,MWI,Sub-Saharan Africa,Low income,2009,62.5,75,Yes,Yes,Yes,No,2007-2011
6108,6108,MWI2010,Malawi,MWI,Sub-Saharan Africa,Low income,2010,62.5,75,Yes,Yes,Yes,No,2007-2011
6109,6109,MWI2011,Malawi,MWI,Sub-Saharan Africa,Low income,2011,62.5,75,Yes,Yes,Yes,No,2007-2011
6110,6110,MWI2012,Malawi,MWI,Sub-Saharan Africa,Low income,2012,62.5,75,Yes,Yes,Yes,No,2012-2016
6111,6111,MWI2013,Malawi,MWI,Sub-Saharan Africa,Low income,2013,68.8,75,Yes,Yes,Yes,No,2012-2016
6112,6112,MWI2014,Malawi,MWI,Sub-Saharan Africa,Low income,2014,75.0,75,Yes,Yes,Yes,No,2012-2016
6113,6113,MWI2015,Malawi,MWI,Sub-Saharan Africa,Low income,2015,75.0,75,Yes,Yes,Yes,No,2012-2016
6114,6114,MWI2016,Malawi,MWI,Sub-Saharan Africa,Low income,2016,77.5,75,Yes,Yes,Yes,No,2012-2016
6115,6115,MWI2017,Malawi,MWI,Sub-Saharan Africa,Low income,2017,77.5,75,Yes,Yes,Yes,No,2017-2021
6116,6116,MWI2018,Malawi,MWI,Sub-Saharan Africa,Low income,2018,77.5,75,Yes,Yes,Yes,No,2017-2021
6117,6117,MWI2019,Malawi,MWI,Sub-Saharan Africa,Low income,2019,77.5,75,Yes,Yes,Yes,No,2017-2021
6118,6118,MWI2020,Malawi,MWI,Sub-Saharan Africa,Low income,2020,77.5,75,Yes,Yes,Yes,No,2017-2021
6119,6119,MWI2021,Malawi,MWI,Sub-Saharan Africa,Low income,2021,77.5,75,Yes,Yes,Yes,No,2017-2021
6121,6121,MYS1972,Malaysia,MYS,East Asia & Pacific,Upper middle income,1972,41.9,75,Yes,Yes,Yes,No,1972-1976
6122,6122,MYS1973,Malaysia,MYS,East Asia & Pacific,Upper middle income,1973,41.9,75,Yes,Yes,Yes,No,1972-1976
6123,6123,MYS1974,Malaysia,MYS,East Asia & Pacific,Upper middle income,1974,41.9,75,Yes,Yes,Yes,No,1972-1976
6124,6124,MYS1975,Malaysia,MYS,East Asia & Pacific,Upper middle income,1975,41.9,75,Yes,Yes,Yes,No,1972-1976
6125,6125,MYS1976,Malaysia,MYS,East Asia & Pacific,Upper middle income,1976,41.9,75,Yes,Yes,Yes,No,1972-1976
