,ID,economy,wbcodev2,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited
5017,LCA1990,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,1990,57.5,75,Yes,Yes,Yes,No
5018,LCA1991,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,1991,63.1,75,Yes,Yes,Yes,No
5019,LCA1992,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,1992,63.1,75,Yes,Yes,Yes,No
5020,LCA1993,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,1993,63.1,75,Yes,Yes,Yes,No
5021,LCA1994,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,1994,63.1,75,Yes,Yes,Yes,No
5022,LCA1995,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,1995,63.1,75,Yes,Yes,Yes,No
5023,LCA1996,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,1996,65.6,75,Yes,Yes,Yes,No
5024,LCA1997,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,1997,65.6,75,Yes,Yes,Yes,No
5025,LCA1998,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,1998,65.6,75,Yes,Yes,Yes,No
5026,LCA1999,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,1999,65.6,75,Yes,Yes,Yes,No
5027,LCA2000,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2000,65.6,75,Yes,Yes,Yes,No
5028,LCA2001,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2001,80.6,75,Yes,Yes,Yes,No
5029,LCA2002,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2002,80.6,75,Yes,Yes,Yes,No
5030,LCA2003,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2003,80.6,75,Yes,Yes,Yes,No
5031,LCA2004,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2004,80.6,75,Yes,Yes,Yes,No
5032,LCA2005,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2005,80.6,75,Yes,Yes,Yes,No
5033,LCA2006,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2006,80.6,75,Yes,Yes,Yes,No
5034,LCA2007,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2007,80.6,75,Yes,Yes,Yes,No
5035,LCA2008,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2008,83.8,75,Yes,Yes,Yes,No
5036,LCA2009,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2009,83.8,75,Yes,Yes,Yes,No
5037,LCA2010,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2010,83.8,75,Yes,Yes,Yes,No
5038,LCA2011,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2011,83.8,75,Yes,Yes,Yes,No
5039,LCA2012,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2012,83.8,75,Yes,Yes,Yes,No
5040,LCA2013,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2013,83.8,75,Yes,Yes,Yes,No
5041,LCA2014,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2014,83.8,75,Yes,Yes,Yes,No
5042,LCA2015,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2015,83.8,75,Yes,Yes,Yes,No
5043,LCA2016,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2016,83.8,75,Yes,Yes,Yes,No
5044,LCA2017,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2017,83.8,75,Yes,Yes,Yes,No
5045,LCA2018,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2018,83.8,75,Yes,Yes,Yes,No
5046,LCA2019,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2019,83.8,75,Yes,Yes,Yes,No
5047,LCA2020,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2020,83.8,75,Yes,Yes,Yes,No
5048,LCA2021,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2021,83.8,75,Yes,Yes,Yes,No
5049,LKA1971,Sri Lanka,LKA,South Asia,Lower middle income,1971,56.9,75,Yes,Yes,Yes,No
5050,LKA1972,Sri Lanka,LKA,South Asia,Lower middle income,1972,56.9,75,Yes,Yes,Yes,No
5051,LKA1973,Sri Lanka,LKA,South Asia,Lower middle income,1973,56.9,75,Yes,Yes,Yes,No
5052,LKA1974,Sri Lanka,LKA,South Asia,Lower middle income,1974,56.9,75,Yes,Yes,Yes,No
5053,LKA1975,Sri Lanka,LKA,South Asia,Lower middle income,1975,56.9,75,Yes,Yes,Yes,No
5054,LKA1976,Sri Lanka,LKA,South Asia,Lower middle income,1976,56.9,75,Yes,Yes,Yes,No
5055,LKA1977,Sri Lanka,LKA,South Asia,Lower middle income,1977,56.9,75,Yes,Yes,Yes,No
5056,LKA1978,Sri Lanka,LKA,South Asia,Lower middle income,1978,56.9,75,Yes,Yes,Yes,No
5057,LKA1979,Sri Lanka,LKA,South Asia,Lower middle income,1979,56.9,75,Yes,Yes,Yes,No
5058,LKA1980,Sri Lanka,LKA,South Asia,Lower middle income,1980,56.9,75,Yes,Yes,Yes,No
5059,LKA1981,Sri Lanka,LKA,South Asia,Lower middle income,1981,56.9,75,Yes,Yes,Yes,No
5060,LKA1982,Sri Lanka,LKA,South Asia,Lower middle income,1982,56.9,75,Yes,Yes,Yes,No
5061,LKA1983,Sri Lanka,LKA,South Asia,Lower middle income,1983,56.9,75,Yes,Yes,Yes,No
5062,LKA1984,Sri Lanka,LKA,South Asia,Lower middle income,1984,56.9,75,Yes,Yes,Yes,No
5063,LKA1985,Sri Lanka,LKA,South Asia,Lower middle income,1985,56.9,75,Yes,Yes,Yes,No
5064,LKA1986,Sri Lanka,LKA,South Asia,Lower middle income,1986,56.9,75,Yes,Yes,Yes,No
5065,LKA1987,Sri Lanka,LKA,South Asia,Lower middle income,1987,56.9,75,Yes,Yes,Yes,No
5066,LKA1988,Sri Lanka,LKA,South Asia,Lower middle income,1988,56.9,75,Yes,Yes,Yes,No
5067,LKA1989,Sri Lanka,LKA,South Asia,Lower middle income,1989,56.9,75,Yes,Yes,Yes,No
5068,LKA1990,Sri Lanka,LKA,South Asia,Lower middle income,1990,56.9,75,Yes,Yes,Yes,No
5069,LKA1991,Sri Lanka,LKA,South Asia,Lower middle income,1991,56.9,75,Yes,Yes,Yes,No
5070,LKA1992,Sri Lanka,LKA,South Asia,Lower middle income,1992,56.9,75,Yes,Yes,Yes,No
5071,LKA1993,Sri Lanka,LKA,South Asia,Lower middle income,1993,56.9,75,Yes,Yes,Yes,No
5072,LKA1994,Sri Lanka,LKA,South Asia,Lower middle income,1994,56.9,75,Yes,Yes,Yes,No
5073,LKA1995,Sri Lanka,LKA,South Asia,Lower middle income,1995,56.9,75,Yes,Yes,Yes,No
5074,LKA1996,Sri Lanka,LKA,South Asia,Lower middle income,1996,56.9,75,Yes,Yes,Yes,No
5075,LKA1997,Sri Lanka,LKA,South Asia,Lower middle income,1997,63.1,75,Yes,Yes,Yes,No
5076,LKA1998,Sri Lanka,LKA,South Asia,Lower middle income,1998,63.1,75,Yes,Yes,Yes,No
5077,LKA1999,Sri Lanka,LKA,South Asia,Lower middle income,1999,63.1,75,Yes,Yes,Yes,No
5078,LKA2000,Sri Lanka,LKA,South Asia,Lower middle income,2000,63.1,75,Yes,Yes,Yes,No
5079,LKA2001,Sri Lanka,LKA,South Asia,Lower middle income,2001,63.1,75,Yes,Yes,Yes,No
5080,LKA2002,Sri Lanka,LKA,South Asia,Lower middle income,2002,63.1,75,Yes,Yes,Yes,No
5081,LKA2003,Sri Lanka,LKA,South Asia,Lower middle income,2003,63.1,75,Yes,Yes,Yes,No
5082,LKA2004,Sri Lanka,LKA,South Asia,Lower middle income,2004,63.1,75,Yes,Yes,Yes,No
5083,LKA2005,Sri Lanka,LKA,South Asia,Lower middle income,2005,63.1,75,Yes,Yes,Yes,No
5084,LKA2006,Sri Lanka,LKA,South Asia,Lower middle income,2006,63.1,75,Yes,Yes,Yes,No
5085,LKA2007,Sri Lanka,LKA,South Asia,Lower middle income,2007,65.6,75,Yes,Yes,Yes,No
5086,LKA2008,Sri Lanka,LKA,South Asia,Lower middle income,2008,65.6,75,Yes,Yes,Yes,No
5087,LKA2009,Sri Lanka,LKA,South Asia,Lower middle income,2009,65.6,75,Yes,Yes,Yes,No
5088,LKA2010,Sri Lanka,LKA,South Asia,Lower middle income,2010,65.6,75,Yes,Yes,Yes,No
5089,LKA2011,Sri Lanka,LKA,South Asia,Lower middle income,2011,65.6,75,Yes,Yes,Yes,No
5090,LKA2012,Sri Lanka,LKA,South Asia,Lower middle income,2012,65.6,75,Yes,Yes,Yes,No
5091,LKA2013,Sri Lanka,LKA,South Asia,Lower middle income,2013,65.6,75,Yes,Yes,Yes,No
5092,LKA2014,Sri Lanka,LKA,South Asia,Lower middle income,2014,65.6,75,Yes,Yes,Yes,No
5093,LKA2015,Sri Lanka,LKA,South Asia,Lower middle income,2015,65.6,75,Yes,Yes,Yes,No
5094,LKA2016,Sri Lanka,LKA,South Asia,Lower middle income,2016,65.6,75,Yes,Yes,Yes,No
5095,LKA2017,Sri Lanka,LKA,South Asia,Lower middle income,2017,65.6,75,Yes,Yes,Yes,No
5096,LKA2018,Sri Lanka,LKA,South Asia,Lower middle income,2018,65.6,75,Yes,Yes,Yes,No
5097,LKA2019,Sri Lanka,LKA,South Asia,Lower middle income,2019,65.6,75,Yes,Yes,Yes,No
5098,LKA2020,Sri Lanka,LKA,South Asia,Lower middle income,2020,65.6,75,Yes,Yes,Yes,No
5099,LKA2021,Sri Lanka,LKA,South Asia,Lower middle income,2021,65.6,75,Yes,Yes,Yes,No
5100,LSO1971,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1971,28.8,0,No,No,No,No
5101,LSO1972,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1972,28.8,0,No,No,No,No
5102,LSO1973,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1973,28.8,0,No,No,No,No
5103,LSO1974,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1974,28.8,0,No,No,No,No
5104,LSO1975,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1975,28.8,0,No,No,No,No
5105,LSO1976,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1976,28.8,0,No,No,No,No
5106,LSO1977,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1977,28.8,0,No,No,No,No
5107,LSO1978,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1978,28.8,0,No,No,No,No
5108,LSO1979,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1979,28.8,0,No,No,No,No
5109,LSO1980,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1980,28.8,0,No,No,No,No
5110,LSO1981,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1981,28.8,0,No,No,No,No
5111,LSO1982,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1982,28.8,0,No,No,No,No
5112,LSO1983,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1983,28.8,0,No,No,No,No
5113,LSO1984,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1984,28.8,0,No,No,No,No
5114,LSO1985,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1985,28.8,0,No,No,No,No
5115,LSO1986,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1986,28.8,0,No,No,No,No
5116,LSO1987,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1987,28.8,0,No,No,No,No
5117,LSO1988,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1988,28.8,0,No,No,No,No
5118,LSO1989,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1989,28.8,0,No,No,No,No
5119,LSO1990,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1990,28.8,0,No,No,No,No
5120,LSO1991,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1991,28.8,0,No,No,No,No
5121,LSO1992,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1992,28.8,0,No,No,No,No
5122,LSO1993,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1993,31.3,0,No,No,No,No
5123,LSO1994,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1994,43.1,0,No,No,No,No
5124,LSO1995,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1995,43.1,0,No,No,No,No
5125,LSO1996,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1996,43.1,0,No,No,No,No
5126,LSO1997,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1997,43.1,0,No,No,No,No
5127,LSO1998,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1998,43.1,0,No,No,No,No
5128,LSO1999,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1999,43.1,0,No,No,No,No
5129,LSO2000,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2000,43.1,0,No,No,No,No
5130,LSO2001,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2001,43.1,0,No,No,No,No
5131,LSO2002,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2002,43.1,0,No,No,No,No
5132,LSO2003,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2003,43.1,0,No,No,No,No
5133,LSO2004,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2004,43.1,0,No,No,No,No
5134,LSO2005,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2005,43.1,0,No,No,No,No
5135,LSO2006,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2006,52.5,0,No,No,No,No
5136,LSO2007,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2007,70.6,75,Yes,Yes,Yes,No
5137,LSO2008,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2008,75.6,75,Yes,Yes,Yes,No
5138,LSO2009,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2009,75.6,75,Yes,Yes,Yes,No
5139,LSO2010,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2010,75.6,75,Yes,Yes,Yes,No
5140,LSO2011,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2011,75.6,75,Yes,Yes,Yes,No
5141,LSO2012,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2012,78.1,75,Yes,Yes,Yes,No
5142,LSO2013,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2013,78.1,75,Yes,Yes,Yes,No
5143,LSO2014,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2014,78.1,75,Yes,Yes,Yes,No
5144,LSO2015,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2015,78.1,75,Yes,Yes,Yes,No
5145,LSO2016,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2016,78.1,75,Yes,Yes,Yes,No
5146,LSO2017,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2017,78.1,75,Yes,Yes,Yes,No
5147,LSO2018,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2018,78.1,75,Yes,Yes,Yes,No
5148,LSO2019,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2019,78.1,75,Yes,Yes,Yes,No
5149,LSO2020,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2020,78.1,75,Yes,Yes,Yes,No
5150,LSO2021,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2021,78.1,75,Yes,Yes,Yes,No
5151,LTU1971,Lithuania,LTU,High income: OECD,High income,1971,55.6,75,Yes,Yes,Yes,No
5152,LTU1972,Lithuania,LTU,High income: OECD,High income,1972,52.5,75,Yes,Yes,Yes,No
5153,LTU1973,Lithuania,LTU,High income: OECD,High income,1973,58.1,75,Yes,Yes,Yes,No
5154,LTU1974,Lithuania,LTU,High income: OECD,High income,1974,61.3,75,Yes,Yes,Yes,No
5155,LTU1975,Lithuania,LTU,High income: OECD,High income,1975,61.3,75,Yes,Yes,Yes,No
5156,LTU1976,Lithuania,LTU,High income: OECD,High income,1976,61.3,75,Yes,Yes,Yes,No
5157,LTU1977,Lithuania,LTU,High income: OECD,High income,1977,61.3,75,Yes,Yes,Yes,No
5158,LTU1978,Lithuania,LTU,High income: OECD,High income,1978,61.3,75,Yes,Yes,Yes,No
5159,LTU1979,Lithuania,LTU,High income: OECD,High income,1979,61.3,75,Yes,Yes,Yes,No
5160,LTU1980,Lithuania,LTU,High income: OECD,High income,1980,61.3,75,Yes,Yes,Yes,No
5161,LTU1981,Lithuania,LTU,High income: OECD,High income,1981,61.3,75,Yes,Yes,Yes,No
5162,LTU1982,Lithuania,LTU,High income: OECD,High income,1982,61.3,75,Yes,Yes,Yes,No
5163,LTU1983,Lithuania,LTU,High income: OECD,High income,1983,61.3,75,Yes,Yes,Yes,No
5164,LTU1984,Lithuania,LTU,High income: OECD,High income,1984,61.3,75,Yes,Yes,Yes,No
5165,LTU1985,Lithuania,LTU,High income: OECD,High income,1985,61.3,75,Yes,Yes,Yes,No
5166,LTU1986,Lithuania,LTU,High income: OECD,High income,1986,61.3,75,Yes,Yes,Yes,No
5167,LTU1987,Lithuania,LTU,High income: OECD,High income,1987,61.3,75,Yes,Yes,Yes,No
5168,LTU1988,Lithuania,LTU,High income: OECD,High income,1988,61.3,75,Yes,Yes,Yes,No
5169,LTU1989,Lithuania,LTU,High income: OECD,High income,1989,61.3,75,Yes,Yes,Yes,No
5170,LTU1990,Lithuania,LTU,High income: OECD,High income,1990,61.3,75,Yes,Yes,Yes,No
5171,LTU1991,Lithuania,LTU,High income: OECD,High income,1991,61.3,75,Yes,Yes,Yes,No
5172,LTU1992,Lithuania,LTU,High income: OECD,High income,1992,61.3,75,Yes,Yes,Yes,No
5173,LTU1993,Lithuania,LTU,High income: OECD,High income,1993,61.3,75,Yes,Yes,Yes,No
5174,LTU1994,Lithuania,LTU,High income: OECD,High income,1994,61.3,75,Yes,Yes,Yes,No
5175,LTU1995,Lithuania,LTU,High income: OECD,High income,1995,61.3,75,Yes,Yes,Yes,No
5176,LTU1996,Lithuania,LTU,High income: OECD,High income,1996,67.5,75,Yes,Yes,Yes,No
5177,LTU1997,Lithuania,LTU,High income: OECD,High income,1997,67.5,75,Yes,Yes,Yes,No
5178,LTU1998,Lithuania,LTU,High income: OECD,High income,1998,67.5,75,Yes,Yes,Yes,No
5179,LTU1999,Lithuania,LTU,High income: OECD,High income,1999,67.5,75,Yes,Yes,Yes,No
5180,LTU2000,Lithuania,LTU,High income: OECD,High income,2000,73.8,75,Yes,Yes,Yes,No
5181,LTU2001,Lithuania,LTU,High income: OECD,High income,2001,73.8,75,Yes,Yes,Yes,No
5182,LTU2002,Lithuania,LTU,High income: OECD,High income,2002,79.4,75,Yes,Yes,Yes,No
5183,LTU2003,Lithuania,LTU,High income: OECD,High income,2003,79.4,75,Yes,Yes,Yes,No
5184,LTU2004,Lithuania,LTU,High income: OECD,High income,2004,91.9,100,Yes,Yes,Yes,Yes
5185,LTU2005,Lithuania,LTU,High income: OECD,High income,2005,88.8,100,Yes,Yes,Yes,Yes
5186,LTU2006,Lithuania,LTU,High income: OECD,High income,2006,88.8,100,Yes,Yes,Yes,Yes
5187,LTU2007,Lithuania,LTU,High income: OECD,High income,2007,88.8,100,Yes,Yes,Yes,Yes
5188,LTU2008,Lithuania,LTU,High income: OECD,High income,2008,91.3,100,Yes,Yes,Yes,Yes
5189,LTU2009,Lithuania,LTU,High income: OECD,High income,2009,91.3,100,Yes,Yes,Yes,Yes
5190,LTU2010,Lithuania,LTU,High income: OECD,High income,2010,91.3,100,Yes,Yes,Yes,Yes
5191,LTU2011,Lithuania,LTU,High income: OECD,High income,2011,91.3,100,Yes,Yes,Yes,Yes
5192,LTU2012,Lithuania,LTU,High income: OECD,High income,2012,91.3,100,Yes,Yes,Yes,Yes
5193,LTU2013,Lithuania,LTU,High income: OECD,High income,2013,93.8,100,Yes,Yes,Yes,Yes
5194,LTU2014,Lithuania,LTU,High income: OECD,High income,2014,93.8,100,Yes,Yes,Yes,Yes
5195,LTU2015,Lithuania,LTU,High income: OECD,High income,2015,93.8,100,Yes,Yes,Yes,Yes
5196,LTU2016,Lithuania,LTU,High income: OECD,High income,2016,93.8,100,Yes,Yes,Yes,Yes
5197,LTU2017,Lithuania,LTU,High income: OECD,High income,2017,93.8,100,Yes,Yes,Yes,Yes
5198,LTU2018,Lithuania,LTU,High income: OECD,High income,2018,93.8,100,Yes,Yes,Yes,Yes
5199,LTU2019,Lithuania,LTU,High income: OECD,High income,2019,93.8,100,Yes,Yes,Yes,Yes
5200,LTU2020,Lithuania,LTU,High income: OECD,High income,2020,93.8,100,Yes,Yes,Yes,Yes
5201,LTU2021,Lithuania,LTU,High income: OECD,High income,2021,93.8,100,Yes,Yes,Yes,Yes
5202,LUX1971,Luxembourg,LUX,High income: OECD,High income,1971,42.5,0,No,No,No,No
5203,LUX1972,Luxembourg,LUX,High income: OECD,High income,1972,42.5,0,No,No,No,No
5204,LUX1973,Luxembourg,LUX,High income: OECD,High income,1973,42.5,0,No,No,No,No
5205,LUX1974,Luxembourg,LUX,High income: OECD,High income,1974,63.1,75,Yes,Yes,Yes,No
5206,LUX1975,Luxembourg,LUX,High income: OECD,High income,1975,65.6,75,Yes,Yes,Yes,No
5207,LUX1976,Luxembourg,LUX,High income: OECD,High income,1976,68.8,75,Yes,Yes,Yes,No
5208,LUX1977,Luxembourg,LUX,High income: OECD,High income,1977,73.8,75,Yes,Yes,Yes,No
5209,LUX1978,Luxembourg,LUX,High income: OECD,High income,1978,73.8,75,Yes,Yes,Yes,No
5210,LUX1979,Luxembourg,LUX,High income: OECD,High income,1979,73.8,75,Yes,Yes,Yes,No
5211,LUX1980,Luxembourg,LUX,High income: OECD,High income,1980,73.8,75,Yes,Yes,Yes,No
5212,LUX1981,Luxembourg,LUX,High income: OECD,High income,1981,73.8,75,Yes,Yes,Yes,No
5213,LUX1982,Luxembourg,LUX,High income: OECD,High income,1982,73.8,75,Yes,Yes,Yes,No
5214,LUX1983,Luxembourg,LUX,High income: OECD,High income,1983,76.9,75,Yes,Yes,Yes,No
5215,LUX1984,Luxembourg,LUX,High income: OECD,High income,1984,76.9,75,Yes,Yes,Yes,No
5216,LUX1985,Luxembourg,LUX,High income: OECD,High income,1985,76.9,75,Yes,Yes,Yes,No
5217,LUX1986,Luxembourg,LUX,High income: OECD,High income,1986,76.9,75,Yes,Yes,Yes,No
5218,LUX1987,Luxembourg,LUX,High income: OECD,High income,1987,76.9,75,Yes,Yes,Yes,No
5219,LUX1988,Luxembourg,LUX,High income: OECD,High income,1988,76.9,75,Yes,Yes,Yes,No
5220,LUX1989,Luxembourg,LUX,High income: OECD,High income,1989,76.9,75,Yes,Yes,Yes,No
5221,LUX1990,Luxembourg,LUX,High income: OECD,High income,1990,76.9,75,Yes,Yes,Yes,No
5222,LUX1991,Luxembourg,LUX,High income: OECD,High income,1991,76.9,75,Yes,Yes,Yes,No
5223,LUX1992,Luxembourg,LUX,High income: OECD,High income,1992,76.9,75,Yes,Yes,Yes,No
5224,LUX1993,Luxembourg,LUX,High income: OECD,High income,1993,76.9,75,Yes,Yes,Yes,No
5225,LUX1994,Luxembourg,LUX,High income: OECD,High income,1994,76.9,75,Yes,Yes,Yes,No
5226,LUX1995,Luxembourg,LUX,High income: OECD,High income,1995,76.9,75,Yes,Yes,Yes,No
5227,LUX1996,Luxembourg,LUX,High income: OECD,High income,1996,76.9,75,Yes,Yes,Yes,No
5228,LUX1997,Luxembourg,LUX,High income: OECD,High income,1997,76.9,75,Yes,Yes,Yes,No
5229,LUX1998,Luxembourg,LUX,High income: OECD,High income,1998,76.9,75,Yes,Yes,Yes,No
5230,LUX1999,Luxembourg,LUX,High income: OECD,High income,1999,76.9,75,Yes,Yes,Yes,No
5231,LUX2000,Luxembourg,LUX,High income: OECD,High income,2000,79.4,75,Yes,Yes,Yes,No
5232,LUX2001,Luxembourg,LUX,High income: OECD,High income,2001,85.6,75,Yes,Yes,Yes,No
5233,LUX2002,Luxembourg,LUX,High income: OECD,High income,2002,88.8,75,Yes,Yes,Yes,No
5234,LUX2003,Luxembourg,LUX,High income: OECD,High income,2003,88.8,75,Yes,Yes,Yes,No
5235,LUX2004,Luxembourg,LUX,High income: OECD,High income,2004,88.8,75,Yes,Yes,Yes,No
5236,LUX2005,Luxembourg,LUX,High income: OECD,High income,2005,91.3,75,Yes,Yes,Yes,No
5237,LUX2006,Luxembourg,LUX,High income: OECD,High income,2006,91.3,75,Yes,Yes,Yes,No
5238,LUX2007,Luxembourg,LUX,High income: OECD,High income,2007,91.3,75,Yes,Yes,Yes,No
5239,LUX2008,Luxembourg,LUX,High income: OECD,High income,2008,94.4,75,Yes,Yes,Yes,No
5240,LUX2009,Luxembourg,LUX,High income: OECD,High income,2009,97.5,100,Yes,Yes,Yes,Yes
5241,LUX2010,Luxembourg,LUX,High income: OECD,High income,2010,97.5,100,Yes,Yes,Yes,Yes
5242,LUX2011,Luxembourg,LUX,High income: OECD,High income,2011,97.5,100,Yes,Yes,Yes,Yes
5243,LUX2012,Luxembourg,LUX,High income: OECD,High income,2012,100.0,100,Yes,Yes,Yes,Yes
5244,LUX2013,Luxembourg,LUX,High income: OECD,High income,2013,100.0,100,Yes,Yes,Yes,Yes
5245,LUX2014,Luxembourg,LUX,High income: OECD,High income,2014,100.0,100,Yes,Yes,Yes,Yes
5246,LUX2015,Luxembourg,LUX,High income: OECD,High income,2015,100.0,100,Yes,Yes,Yes,Yes
5247,LUX2016,Luxembourg,LUX,High income: OECD,High income,2016,100.0,100,Yes,Yes,Yes,Yes
5248,LUX2017,Luxembourg,LUX,High income: OECD,High income,2017,100.0,100,Yes,Yes,Yes,Yes
5249,LUX2018,Luxembourg,LUX,High income: OECD,High income,2018,100.0,100,Yes,Yes,Yes,Yes
5250,LUX2019,Luxembourg,LUX,High income: OECD,High income,2019,100.0,100,Yes,Yes,Yes,Yes
5251,LUX2020,Luxembourg,LUX,High income: OECD,High income,2020,100.0,100,Yes,Yes,Yes,Yes
5252,LUX2021,Luxembourg,LUX,High income: OECD,High income,2021,100.0,100,Yes,Yes,Yes,Yes
5253,LVA1971,Latvia,LVA,High income: OECD,High income,1971,53.1,75,Yes,Yes,Yes,No
5254,LVA1972,Latvia,LVA,High income: OECD,High income,1972,52.5,75,Yes,Yes,Yes,No
5255,LVA1973,Latvia,LVA,High income: OECD,High income,1973,55.0,75,Yes,Yes,Yes,No
5256,LVA1974,Latvia,LVA,High income: OECD,High income,1974,55.0,75,Yes,Yes,Yes,No
5257,LVA1975,Latvia,LVA,High income: OECD,High income,1975,55.0,75,Yes,Yes,Yes,No
5258,LVA1976,Latvia,LVA,High income: OECD,High income,1976,55.0,75,Yes,Yes,Yes,No
5259,LVA1977,Latvia,LVA,High income: OECD,High income,1977,55.0,75,Yes,Yes,Yes,No
5260,LVA1978,Latvia,LVA,High income: OECD,High income,1978,55.0,75,Yes,Yes,Yes,No
5261,LVA1979,Latvia,LVA,High income: OECD,High income,1979,55.0,75,Yes,Yes,Yes,No
5262,LVA1980,Latvia,LVA,High income: OECD,High income,1980,55.0,75,Yes,Yes,Yes,No
5263,LVA1981,Latvia,LVA,High income: OECD,High income,1981,55.0,75,Yes,Yes,Yes,No
5264,LVA1982,Latvia,LVA,High income: OECD,High income,1982,55.0,75,Yes,Yes,Yes,No
5265,LVA1983,Latvia,LVA,High income: OECD,High income,1983,55.0,75,Yes,Yes,Yes,No
5266,LVA1984,Latvia,LVA,High income: OECD,High income,1984,55.0,75,Yes,Yes,Yes,No
5267,LVA1985,Latvia,LVA,High income: OECD,High income,1985,55.0,75,Yes,Yes,Yes,No
5268,LVA1986,Latvia,LVA,High income: OECD,High income,1986,55.0,75,Yes,Yes,Yes,No
