,ID,economy,latitude_x,longitude_x,country_code_x,Region,Income_group,reportyr,WBL INDEX,ENTREPRENEURSHIP,sign_contract,register_business,open_bank_account,discrimination_credit_prohibited,period,sign_contract_count,register_business_count,open_bank_account_count,discrimination_credit_prohibited_count,total_law_counts,Fam_A2F_Gender_LB,Fam_CM_SignContract_SC,Fam_CM_RegisterBiz_LB,Fam_CM_OpenBankAccount_LB
5448,MEX2020,Mexico,23.634501,-102.552784,MEX,Latin America & Caribbean,Upper middle income,2020.0,88.8,100.0,Yes,Yes,Yes,Yes,2017-2021,1.0,1.0,1.0,1.0,4.0,"Ley General para la Igualdad entre Mujeres y Hombres, Arts. 3 y 5(IV); Ley de Instituciones de CrÃ©dito, Art. 44 bis 4","CÃ³digo Civil para el Distrito Federal, Art. 2",No restrictions could be located ,No restrictions could be located 
5449,MEX2021,Mexico,23.634501,-102.552784,MEX,Latin America & Caribbean,Upper middle income,2021.0,88.8,100.0,Yes,Yes,Yes,Yes,2017-2021,1.0,1.0,1.0,1.0,4.0,"Ley General para la Igualdad entre Mujeres y Hombres, Arts. 3 y 5(IV); Ley de Instituciones de CrÃ©dito, Art. 44 bis 4","CÃ³digo Civil para el Distrito Federal, Art. 2",No restrictions could be located ,No restrictions could be located 
5450,MHL1972,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1972.0,56.3,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5451,MHL1973,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1973.0,56.3,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5452,MHL1974,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1974.0,56.3,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5453,MHL1975,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1975.0,56.3,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5454,MHL1976,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1976.0,56.3,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5455,MHL1977,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1977.0,56.3,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5456,MHL1978,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1978.0,56.3,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5457,MHL1979,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1979.0,56.3,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5458,MHL1980,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1980.0,56.3,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5459,MHL1981,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1981.0,56.3,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5460,MHL1982,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1982.0,56.3,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5461,MHL1983,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1983.0,56.3,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5462,MHL1984,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1984.0,56.3,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5463,MHL1985,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1985.0,56.3,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5464,MHL1986,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1986.0,56.3,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5465,MHL1987,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1987.0,56.3,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5466,MHL1988,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1988.0,56.3,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5467,MHL1989,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1989.0,56.3,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5468,MHL1990,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1990.0,56.3,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5469,MHL1991,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1991.0,56.3,75.0,Yes,Yes,Yes,No,1987-1991,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5470,MHL1992,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1992.0,56.3,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5471,MHL1993,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1993.0,56.3,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5472,MHL1994,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1994.0,56.3,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5473,MHL1995,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1995.0,56.3,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5474,MHL1996,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1996.0,56.3,75.0,Yes,Yes,Yes,No,1992-1996,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5475,MHL1997,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1997.0,56.3,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5476,MHL1998,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1998.0,56.3,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5477,MHL1999,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,1999.0,56.3,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5478,MHL2000,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2000.0,56.3,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5479,MHL2001,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2001.0,56.3,75.0,Yes,Yes,Yes,No,1997-2001,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5480,MHL2002,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2002.0,56.3,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5481,MHL2003,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2003.0,56.3,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5482,MHL2004,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2004.0,56.3,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5483,MHL2005,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2005.0,56.3,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5484,MHL2006,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2006.0,56.3,75.0,Yes,Yes,Yes,No,2002-2006,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5485,MHL2007,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2007.0,56.3,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5486,MHL2008,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2008.0,56.3,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5487,MHL2009,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2009.0,56.3,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5488,MHL2010,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2010.0,56.3,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5489,MHL2011,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2011.0,56.3,75.0,Yes,Yes,Yes,No,2007-2011,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5490,MHL2012,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2012.0,56.3,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5491,MHL2013,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2013.0,58.8,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5492,MHL2014,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2014.0,58.8,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5493,MHL2015,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2015.0,58.8,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5494,MHL2016,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2016.0,58.8,75.0,Yes,Yes,Yes,No,2012-2016,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5495,MHL2017,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2017.0,58.8,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5496,MHL2018,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2018.0,58.8,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5497,MHL2019,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2019.0,58.8,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5498,MHL2020,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2020.0,58.8,75.0,Yes,Yes,Yes,No,2017-2021,1.0,1.0,1.0,0.0,3.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5499,MHL2021,Marshall Islands,7.131474000000001,171.184478,MHL,East Asia & Pacific,Upper middle income,2021.0,68.1,100.0,Yes,Yes,Yes,Yes,2017-2021,1.0,1.0,1.0,1.0,4.0,"Gender Equality Act, Sec. 716(1)(d)","Sale of Goods Act, Sec. 104","Gender Equality Act, Sec. 716(1)(a)",No restrictions could be located 
5500,MKD1972,North Macedonia,41.6086,21.7453,MKD,Europe & Central Asia,Upper middle income,1972.0,61.9,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Law on Prevention of and Protection Against Discrimination, Art. 11",No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
5501,MKD1973,North Macedonia,41.6086,21.7453,MKD,Europe & Central Asia,Upper middle income,1973.0,64.4,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Law on Prevention of and Protection Against Discrimination, Art. 11",No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
5502,MKD1974,North Macedonia,41.6086,21.7453,MKD,Europe & Central Asia,Upper middle income,1974.0,64.4,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Law on Prevention of and Protection Against Discrimination, Art. 11",No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
5503,MKD1975,North Macedonia,41.6086,21.7453,MKD,Europe & Central Asia,Upper middle income,1975.0,64.4,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Law on Prevention of and Protection Against Discrimination, Art. 11",No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
5504,MKD1976,North Macedonia,41.6086,21.7453,MKD,Europe & Central Asia,Upper middle income,1976.0,64.4,75.0,Yes,Yes,Yes,No,1972-1976,1.0,1.0,1.0,0.0,3.0,"Law on Prevention of and Protection Against Discrimination, Art. 11",No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
5505,MKD1977,North Macedonia,41.6086,21.7453,MKD,Europe & Central Asia,Upper middle income,1977.0,64.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Law on Prevention of and Protection Against Discrimination, Art. 11",No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
5506,MKD1978,North Macedonia,41.6086,21.7453,MKD,Europe & Central Asia,Upper middle income,1978.0,64.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Law on Prevention of and Protection Against Discrimination, Art. 11",No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
5507,MKD1979,North Macedonia,41.6086,21.7453,MKD,Europe & Central Asia,Upper middle income,1979.0,64.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Law on Prevention of and Protection Against Discrimination, Art. 11",No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
5508,MKD1980,North Macedonia,41.6086,21.7453,MKD,Europe & Central Asia,Upper middle income,1980.0,64.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Law on Prevention of and Protection Against Discrimination, Art. 11",No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
5509,MKD1981,North Macedonia,41.6086,21.7453,MKD,Europe & Central Asia,Upper middle income,1981.0,64.4,75.0,Yes,Yes,Yes,No,1977-1981,1.0,1.0,1.0,0.0,3.0,"Law on Prevention of and Protection Against Discrimination, Art. 11",No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
5510,MKD1982,North Macedonia,41.6086,21.7453,MKD,Europe & Central Asia,Upper middle income,1982.0,64.4,75.0,Yes,Yes,Yes,No,1982-1986,1.0,1.0,1.0,0.0,3.0,"Law on Prevention of and Protection Against Discrimination, Art. 11",No restrictions could be located ,No restrictions could be located ,No restrictions could be located 
